Z,N,symbol,energy ,, jp,
66,90,Dy,2580.1,,10,
66,90,Dy,2592.7,,9,
66,90,Dy,2636.55,,11,
66,90,Dy,2701.5,,10,
66,90,Dy,2706.87,,12,
66,90,Dy,2707.8,,10,
66,90,Dy,2709.4,,11,
66,90,Dy,2712.37,,11,
66,90,Dy,2787.4,,8,
66,90,Dy,2818.35,,4,
66,90,Dy,2847.5,,11,
66,90,Dy,2887.82,,14,
66,90,Dy,2941.9,,12,
66,90,Dy,2997.23,,12,
66,90,Dy,3021.2,,12,
66,90,Dy,3065.88,,14,
66,90,Dy,3103.6,,13,
66,90,Dy,3154.2,,13,
66,90,Dy,3186.8,,12,
66,90,Dy,3221.2,,13,
66,90,Dy,3273.5,,13,
66,90,Dy,3411.6,,14,
66,90,Dy,3444.9,,14,
66,90,Dy,3498.8,,16,
66,90,Dy,3523.3,,16,
66,90,Dy,3596.4,,15,
66,90,Dy,3678,,14,
66,90,Dy,3689.9,,15,
66,90,Dy,3719.6,,15,
66,90,Dy,3861.2,,15,
66,90,Dy,3954,,16,
66,90,Dy,3961.5,,16,
66,90,Dy,4025.8,,18,
66,90,Dy,4157.8,,17,
66,90,Dy,4178.1,,18,
66,90,Dy,4210.4,,16,
66,90,Dy,4236.2,,17,
66,90,Dy,4331.1,,17,
66,90,Dy,4533.9,,18,
66,90,Dy,4562.4,,18,
66,90,Dy,4635.6,,20,
66,90,Dy,4771.2,,19,
66,90,Dy,4779.2,,18,
66,90,Dy,4845.9,,19,
66,90,Dy,4859,,20,
66,90,Dy,4978.8,,19,
66,90,Dy,5170.8,,20,
66,90,Dy,5199.9,,20,
66,90,Dy,5320.2,,22,
66,90,Dy,5381.9,,20,
66,90,Dy,5428.2,,21,
66,90,Dy,5507.3,,21,
66,90,Dy,5573,,22,
66,90,Dy,5855.3,,22,
66,90,Dy,5873.4,,22,
66,90,Dy,6036.3,,22,
66,90,Dy,6070.1,,24,
66,90,Dy,6129.3,,23,
66,90,Dy,6213.8,,23,
66,90,Dy,6328.7,,24,
66,90,Dy,6582.5,,24,
66,90,Dy,6589.7,,24,
66,90,Dy,6753.7,,24,
66,90,Dy,6876.8,,25,
66,90,Dy,6877.9,,26,
66,90,Dy,6963.9,,25,
66,90,Dy,7130.3,,26,
66,90,Dy,7349.6,,26,
66,90,Dy,7358.7,,26,
66,90,Dy,7533.4,,26,
66,90,Dy,7672.6,,27,
66,90,Dy,7738.8,,28,
66,90,Dy,7760.3,,27,
66,90,Dy,7920.5,,27,
66,90,Dy,7978.5,,28,
66,90,Dy,8164.5,,28,
66,90,Dy,8179.7,,28,
66,90,Dy,8364,,28,
66,90,Dy,8517,,29,
66,90,Dy,8605.8,,29,
66,90,Dy,8650.8,,30,
66,90,Dy,8762,,29,
66,90,Dy,8875.9,,30,
66,90,Dy,9031.9,,30,
66,90,Dy,9051.5,,30,
66,90,Dy,9234,,30,
66,90,Dy,9407.4,,31,
66,90,Dy,9502.2,,31,
66,90,Dy,9611.3,,32,
66,90,Dy,9653,,31,
66,90,Dy,9692,,31,
66,90,Dy,9825.2,,32,
66,90,Dy,9952.3,,32,
66,90,Dy,9973.5,,32,
66,90,Dy,10063,,32,
66,90,Dy,10141,,32,
66,90,Dy,10340.6,,33,
66,90,Dy,10449.3,,33,
66,90,Dy,10592,,33,
66,90,Dy,10618,,34,
66,90,Dy,10629,,33,
66,90,Dy,10713,,34,
66,90,Dy,10828.1,,34,
66,90,Dy,10925,,34,
66,90,Dy,10944.6,,34,
66,90,Dy,10975,,34,
66,90,Dy,11092,,34,
66,90,Dy,11313.4,,35,
66,90,Dy,11443.5,,35,
66,90,Dy,11585,,35,
66,90,Dy,11614,,35,
66,90,Dy,11670.6,,36,
66,90,Dy,11735,,36,
66,90,Dy,11886.7,,36,
66,90,Dy,11946.2,,36,
66,90,Dy,11957.3,,36,
66,90,Dy,11986,,36,
66,90,Dy,12089,,36,
66,90,Dy,12326.8,,37,
66,90,Dy,12462,,37,
66,90,Dy,12626,,37,
66,90,Dy,12628,,37,
66,90,Dy,12769.3,,38,
66,90,Dy,12818,,38,
66,90,Dy,12959,,38,
66,90,Dy,12976,,38,
66,90,Dy,13014,,38,
66,90,Dy,13051,,38,
66,90,Dy,13140,,38,
66,90,Dy,13386.8,,39,
66,90,Dy,13470,,39,
66,90,Dy,13686,,39,
66,90,Dy,13711,,39,
66,90,Dy,13885.1,,40,
66,90,Dy,13941,,40,
66,90,Dy,13973,,40,
66,90,Dy,14021.9,,40,
66,90,Dy,14113.9,,40,
66,90,Dy,14210,,40,
66,90,Dy,14254,,40,
66,90,Dy,14496.1,,41,
66,90,Dy,14532,,41,
66,90,Dy,14797,,41,
66,90,Dy,14800,,41,
66,90,Dy,14994.8,,42,
66,90,Dy,15061,,42,
66,90,Dy,15152,,42,
66,90,Dy,15190,,42,
66,90,Dy,15229,,42,
66,90,Dy,15232,,42,
66,90,Dy,15411,,42,
66,90,Dy,15447,,42,
66,90,Dy,15635.6,,43,
66,90,Dy,15679,,43,
66,90,Dy,15841,,43,
66,90,Dy,15950,,43,
66,90,Dy,15975,,43,
66,90,Dy,16171.2,,44,
66,90,Dy,16210,,44,
66,90,Dy,16289,,44,
66,90,Dy,16350,,44,
66,90,Dy,16448,,44,
66,90,Dy,16474,,44,
66,90,Dy,16625,,44,
66,90,Dy,16717,,44,
66,90,Dy,16833.3,,45,
66,90,Dy,16869,,45,
66,90,Dy,17012,,45,
66,90,Dy,17236,,45,
66,90,Dy,17348,,46,
66,90,Dy,17388,,46,
66,90,Dy,17434,,46,
66,90,Dy,17482,,46,
66,90,Dy,17832,,46,
66,90,Dy,17908,,46,
66,90,Dy,18015.7,,47,
66,90,Dy,18036,,46,
66,90,Dy,18152,,47,
66,90,Dy,18303,,47,
66,90,Dy,18472,,48,
66,90,Dy,18600,,47,
66,90,Dy,18615,,48,
66,90,Dy,18616,,50,
66,90,Dy,18651,,48,
66,90,Dy,18813,,48,
66,90,Dy,19090.2,,49,
66,90,Dy,19298,,48,
66,90,Dy,19408,,48,
66,90,Dy,19488,,49,
66,90,Dy,19652,,49,
66,90,Dy,19953,,50,
66,90,Dy,19963,,50,
66,90,Dy,20002,,49,
66,90,Dy,20009,,52,
66,90,Dy,20241,,50,
66,90,Dy,20332.2,,51,
66,90,Dy,20858,,50,
66,90,Dy,20874,,50,
66,90,Dy,21332,,52,
66,90,Dy,21422,,52,
66,90,Dy,21512,,51,
66,90,Dy,21763,,53,
66,90,Dy,22369,,52,
66,90,Dy,22576,,52,
66,90,Dy,22799,,54,
66,90,Dy,22998,,54,
66,90,Dy,23244,,53,
66,90,Dy,24382,,54,
66,90,Dy,24430,,56,
66,90,Dy,24716,,56,
66,90,Dy,26224,,58,
66,90,Dy,26640,,58,
66,90,Dy,28122,,60,
66,90,Dy,30241,,62,
64,93,Gd,0,,1.5,3
64,93,Gd,54.536,,2.5,5
64,93,Gd,63.916,,2.5,5
64,93,Gd,115.717,,3.5,7
64,93,Gd,131.451,,3.5,7
64,93,Gd,180.229,,4.5,9
64,93,Gd,226.983,,4.5,9
64,93,Gd,272.22,,5.5,11
64,93,Gd,347.05,,5.5,11
64,93,Gd,361.04,,6.5,13
64,93,Gd,426.539,,5.5,11
64,93,Gd,434.426,,2.5,5
64,93,Gd,474.63,,1.5,3
64,93,Gd,478.62,,6.5,13
64,93,Gd,508.93,,7.5,15
64,93,Gd,514.671,,3.5,7
64,93,Gd,524.847,,2.5,5
64,93,Gd,579.4,,6.5,13
64,93,Gd,607.589,,3.5,7
64,93,Gd,612.1,,8.5,17
64,93,Gd,617.38,,4.5,9
64,93,Gd,640.33,,7.5,15
64,93,Gd,664.44,,4.5,9
64,93,Gd,682.82,,0.5,1
64,93,Gd,683.236,,1.5,3
64,93,Gd,686.667,,2.5,5
64,93,Gd,701.39,,0.5,1
64,93,Gd,729.23,,1.5,3
64,93,Gd,741.72,,4.5,9
64,93,Gd,746.9,,1.5,3
64,93,Gd,751.436,,1.5,3
64,93,Gd,762.67,,1.5,3
64,93,Gd,771.302,,3.5,7
64,93,Gd,788.54,,2.5,5
64,93,Gd,793.67,,0.5,1
64,93,Gd,794,,2.5,5
64,93,Gd,801.32,,8.5,17
64,93,Gd,806.67,,5.5,11
64,93,Gd,809.13,,1.5,3
64,93,Gd,814.11,,2.5,5
64,93,Gd,816.5,,2.5,5
64,93,Gd,816.574,,2.5,5
64,93,Gd,831.9,,9.5,19
64,93,Gd,840,,2.5,5
64,93,Gd,840.42,,3.5,7
64,93,Gd,849.3,,5.5,11
64,93,Gd,887.93,,2.5,5
64,93,Gd,902,,3.5,7
64,93,Gd,919.31,,3.5,7
64,93,Gd,937.2,,0.5,1
64,93,Gd,939.3,,10.5,21
64,93,Gd,964,,4.5,9
64,93,Gd,981,,4.5,9
64,93,Gd,1002.53,,9.5,19
64,93,Gd,1041.5,,0.5,1
64,93,Gd,1044,,1.5,3
64,93,Gd,1059.67,,1.5,3
64,93,Gd,1060,,5.5,11
64,93,Gd,1060.07,,1.5,3
64,93,Gd,1093.04,,0.5,1
64,93,Gd,1142,,2.5,5
64,93,Gd,1157,,2.5,5
64,93,Gd,1185.62,,10.5,21
64,93,Gd,1231.5,,2.5,5
64,93,Gd,1238.1,,0.5,1
64,93,Gd,1241.1,,11.5,23
64,93,Gd,1247.2,,0.5,1
64,93,Gd,1249.6,,0.5,1
64,93,Gd,1282.7,,0.5,1
64,93,Gd,1285.8,,0.5,1
64,93,Gd,1298.25,,0.5,1
64,93,Gd,1316.39,,0.5,1
64,93,Gd,1332.7,,0.5,1
64,93,Gd,1339.1,,0.5,1
64,93,Gd,1344.8,,12.5,25
64,93,Gd,1349.13,,0.5,1
64,93,Gd,1387.06,,0.5,1
64,93,Gd,1393,,3.5,7
64,93,Gd,1412.71,,0.5,1
64,93,Gd,1423.9,,11.5,23
64,93,Gd,1446.5,,2.5,5
64,93,Gd,1467.4,,2.5,5
64,93,Gd,1486.8,,0.5,1
64,93,Gd,1490.07,,1.5,3
64,93,Gd,1521.36,,1.5,3
64,93,Gd,1526.12,,0.5,1
64,93,Gd,1536.6,,0.5,1
64,93,Gd,1540,,0.5,1
64,93,Gd,1552,,0.5,1
64,93,Gd,1552.2,,2.5,5
64,93,Gd,1562.7,,0.5,1
64,93,Gd,1563.1,,1.5,3
64,93,Gd,1564.7,,0.5,1
64,93,Gd,1583.7,,0.5,1
64,93,Gd,1589.68,,0.5,1
64,93,Gd,1589.8,,1.5,3
64,93,Gd,1611.88,,0.5,1
64,93,Gd,1614.13,,1.5,3
64,93,Gd,1616.68,,0.5,1
64,93,Gd,1623.1,,12.5,25
64,93,Gd,1635.8,,0.5,1
64,93,Gd,1658.76,,0.5,1
64,93,Gd,1667.58,,0.5,1
64,93,Gd,1678.9,,0.5,1
64,93,Gd,1707,,0.5,1
64,93,Gd,1717.66,,0.5,1
64,93,Gd,1720.7,,0.5,1
64,93,Gd,1732.5,,13.5,27
64,93,Gd,1735.6,,2.5,5
64,93,Gd,1736.4,,0.5,1
64,93,Gd,1739.7,,0.5,1
64,93,Gd,1750.14,,0.5,1
64,93,Gd,1760.09,,0.5,1
64,93,Gd,1766.6,,0.5,1
64,93,Gd,1788.2,,0.5,1
64,93,Gd,1798.6,,1.5,3
64,93,Gd,1824.1,,0.5,1
64,93,Gd,1825,,3.5,7
64,93,Gd,1825.6,,2.5,5
64,93,Gd,1827.3,,14.5,29
64,93,Gd,1836.2,,0.5,1
64,93,Gd,1850.7,,0.5,1
64,93,Gd,1856.6,,0.5,1
64,93,Gd,1861.72,,0.5,1
64,93,Gd,1864.1,,0.5,1
64,93,Gd,1889.26,,0.5,1
64,93,Gd,1896.36,,0.5,1
64,93,Gd,1896.4,,13.5,27
64,93,Gd,1902,,5.5,11
64,93,Gd,1905.9,,5.5,11
64,93,Gd,1915.88,,0.5,1
64,93,Gd,1920.91,,0.5,1
64,93,Gd,1927.47,,1.5,3
64,93,Gd,1937.18,,0.5,1
64,93,Gd,1953,,0.5,1
64,93,Gd,1956,,0.5,1
64,93,Gd,1973.7,,0.5,1
64,93,Gd,1976,,0.5,1
64,93,Gd,1984,,0.5,1
64,93,Gd,1992.01,,0.5,1
64,93,Gd,1997.3,,0.5,1
64,93,Gd,2038.04,,0.5,1
64,93,Gd,2073,,0.5,1
64,93,Gd,2094.2,,0.5,1
64,93,Gd,2108.7,,14.5,29
64,93,Gd,2118.1,,0.5,1
64,93,Gd,2146.7,,0.5,1
64,93,Gd,2164.81,,0.5,1
64,93,Gd,2173.6,,0.5,1
64,93,Gd,2188.56,,0.5,1
64,93,Gd,2200,,0.5,1
64,93,Gd,2207.75,,0.5,1
64,93,Gd,2218.1,,0.5,1
64,93,Gd,2230.3,,0.5,1
64,93,Gd,2259.48,,0.5,1
64,93,Gd,2290,,0.5,1
64,93,Gd,2317.1,,0.5,1
64,93,Gd,2335,,0.5,1
64,93,Gd,2367.3,,0.5,1
64,93,Gd,2373.39,,0.5,1
64,93,Gd,2380.8,,0.5,1
64,93,Gd,2413.3,,0.5,1
64,93,Gd,2441.6,,0.5,1
64,93,Gd,2469.3,,0.5,1
64,93,Gd,2491.9,,0.5,1
64,93,Gd,2585.2,,0.5,1
64,93,Gd,2592,,0.5,1
64,93,Gd,2607.8,,0.5,1
64,93,Gd,2614.7,,0.5,1
64,93,Gd,2633,,0.5,1
64,93,Gd,2659.2,,0.5,1
64,93,Gd,2666.3,,0.5,1
64,94,Gd,0,,0,
64,94,Gd,79.5143,,2,
64,94,Gd,261.458,,4,
64,94,Gd,539.022,,6,
64,94,Gd,904.12,,8,
64,94,Gd,977.1457,,1,
64,94,Gd,1023.6978,,2,
64,94,Gd,1041.6399,,3,
64,94,Gd,1158.9689,,4,
64,94,Gd,1176.481,,5,
64,94,Gd,1187.148,,2,
64,94,Gd,1196.164,,0,
64,94,Gd,1259.8703,,2,
64,94,Gd,1263.515,,1,
64,94,Gd,1265.521,,3,
64,94,Gd,1349.5,,10,
64,94,Gd,1358.472,,4,
64,94,Gd,1371.942,,6,
64,94,Gd,1380.634,,4,
64,94,Gd,1390.6,,7,
64,94,Gd,1402.938,,3,
64,94,Gd,1406.7018,,4,
64,94,Gd,1452.353,,0,
64,94,Gd,1481.419,,5,
64,94,Gd,1499.104,,5,
64,94,Gd,1517.4795,,2,
64,94,Gd,1576.932,,0,
64,94,Gd,1623.5,,6,
64,94,Gd,1635.5,,6,
64,94,Gd,1636.299,,4,
64,94,Gd,1639.34,,5,
64,94,Gd,1667.373,,4,
64,94,Gd,1684.1,,9,
64,94,Gd,1716.807,,5,
64,94,Gd,1743.147,,0,
64,94,Gd,1791.797,,2,
64,94,Gd,1793.573,,2,
64,94,Gd,1814.166,,6,
64,94,Gd,1847.88,,1,
64,94,Gd,1856.316,,1,
64,94,Gd,1861.281,,3,
64,94,Gd,1865,,12,
64,94,Gd,1894.578,,2,
64,94,Gd,1894.616,,2,
64,94,Gd,1901.595,,4,
64,94,Gd,1916.938,,4,
64,94,Gd,1920.264,,4,
64,94,Gd,1930.202,,1,
64,94,Gd,1953.5,,0,
64,94,Gd,1941.27,,3,
64,94,Gd,1952.425,,0,
64,94,Gd,1953.76,,4,
64,94,Gd,1957.27,,0,
64,94,Gd,1964.12,,2,
64,94,Gd,1972,,0,
64,94,Gd,1978.04,,3,
64,94,Gd,2017.894,,5,
64,94,Gd,2023.851,,1,
64,94,Gd,2033.924,,3,
64,94,Gd,2035.7,,2,
64,94,Gd,2049.009,,2,
64,94,Gd,2083.639,,2,
64,94,Gd,2089.254,,2,
64,94,Gd,2095.2,,4,
64,94,Gd,2153.178,,2,
64,94,Gd,2176,,5,
64,94,Gd,2215.47,,1,
64,94,Gd,2215.524,,1,
64,94,Gd,2221.63,,2,
64,94,Gd,2249.61,,2,
64,94,Gd,2260.162,,1,
64,94,Gd,2267.16,,1,
64,94,Gd,2269.269,,0,
64,94,Gd,2276.02,,2,
64,94,Gd,2276.76,,0,
64,94,Gd,2285,,6,
64,94,Gd,2289.46,,1,
64,94,Gd,2322,,2,
64,94,Gd,2325.32,,1,
64,94,Gd,2327.3,,1,
64,94,Gd,2339.93,,0,
64,94,Gd,2340.3,,2,
64,94,Gd,2344.7,,2,
64,94,Gd,2355,,1,
64,94,Gd,2395.38,,3,
64,94,Gd,2418,,7,
64,94,Gd,2446.49,,1,
64,94,Gd,2450.74,,1,
64,94,Gd,2475.4,,1,
64,94,Gd,2499.22,,1,
64,94,Gd,2538.7,,2,
64,94,Gd,2564.98,,1,
64,94,Gd,2600,,3,
64,94,Gd,2600.28,,1,
64,94,Gd,2644.27,,0,
64,94,Gd,2674.56,,1,
64,94,Gd,2686.9,,1,
64,94,Gd,2687.1,,0,
64,94,Gd,2700.93,,2,
64,94,Gd,2802.6,,1,
64,94,Gd,2805.1,,1,
64,94,Gd,2822.7,,1,
64,94,Gd,2832,,1,
64,94,Gd,2841.8,,1,
64,94,Gd,2878.8,,2,
64,94,Gd,2909.6,,0,
64,94,Gd,2964.3,,2,
64,94,Gd,2985.9,,1,
64,94,Gd,3011.9,,2,
64,94,Gd,3038.2,,1,
64,94,Gd,3060,,2,
64,94,Gd,3076.7,,0,
64,94,Gd,3107.8,,1,
64,94,Gd,3109.9,,0,
64,94,Gd,3160.8,,1,
64,94,Gd,3192.3,,1,
64,94,Gd,3200.8,,2,
64,94,Gd,3201,,1,
64,94,Gd,3258.8,,1,
64,94,Gd,3287.9,,1,
64,94,Gd,3298.8,,1,
64,94,Gd,3351.9,,1,
64,94,Gd,3427.8,,1,
64,94,Gd,3446,,1,
64,94,Gd,3469.8,,1,
64,94,Gd,3576.8,,1,
64,94,Gd,3632.7,,1,
64,94,Gd,3655.4,,1,
64,94,Gd,3819.8,,1,
64,94,Gd,3920.8,,1,
64,94,Gd,7937.22,,2,
66,92,Dy,0,,0,
66,92,Dy,98.918,,2,
66,92,Dy,317.139,,4,
66,92,Dy,637.712,,6,
66,92,Dy,946.32,,2,
66,92,Dy,990.73,,0,
66,92,Dy,1043.88,,8,
66,92,Dy,1044.594,,3,
66,92,Dy,1085.55,,2,
66,92,Dy,1163.75,,4,
66,92,Dy,1269,,0,
66,92,Dy,1280.01,,4,
66,92,Dy,1314.78,,5,
66,92,Dy,1362,,2,
66,92,Dy,1371.73,,1,
66,92,Dy,1397.17,,3,
66,92,Dy,1441.75,,1,
66,92,Dy,1486.28,,6,
66,92,Dy,1513.54,,2,
66,92,Dy,1518.45,,3,
66,92,Dy,1520,,10,
66,92,Dy,1528.07,,5,
66,92,Dy,1547.32,,6,
66,92,Dy,1559,,0,
66,92,Dy,1607.99,,2,
66,92,Dy,1618.54,,3,
66,92,Dy,1671.64,,2,
66,92,Dy,1675.84,,7,
66,92,Dy,1743,,0,
66,92,Dy,1762.5,,6,
66,92,Dy,1840.15,,2,
66,92,Dy,1851.96,,2,
66,92,Dy,1892.8,,8,
66,92,Dy,1895.16,,4,
66,92,Dy,1920.43,,3,
66,92,Dy,1940.75,,3,
66,92,Dy,1975.75,,1,
66,92,Dy,2000,,0,
66,92,Dy,2021.93,,5,
66,92,Dy,2048.8,,12,
66,92,Dy,2055.43,,4,
66,92,Dy,2096.6,,8,
66,92,Dy,2107.68,,4,
66,92,Dy,2153.62,,6,
66,92,Dy,2211.1,,5,
66,92,Dy,2231.5,,8,
66,92,Dy,2361.7,,8,
66,92,Dy,2382.46,,4,
66,92,Dy,2388.82,,6,
66,92,Dy,2409.57,,2,
66,92,Dy,2409.7,,4,
66,92,Dy,2436.52,,3,
66,92,Dy,2452.8,,11,
66,92,Dy,2467.8,,9,
66,92,Dy,2476.7,,10,
66,92,Dy,2512.1,,10,
66,92,Dy,2518.69,,4,
66,92,Dy,2528.1,,8,
66,92,Dy,2538.55,,3,
66,92,Dy,2600.7,,10,
66,92,Dy,2605.95,,1,
66,92,Dy,2612.2,,14,
66,92,Dy,2672.33,,4,
66,92,Dy,2758.8,,11,
66,92,Dy,2807.4,,12,
66,92,Dy,2886.9,,13,
66,92,Dy,2940.4,,12,
66,92,Dy,2989.33,,2,
66,92,Dy,3144.4,,13,
66,92,Dy,3190.3,,16,
66,92,Dy,3217.4,,14,
66,92,Dy,3237.2,,6,
66,92,Dy,3368.9,,14,
66,92,Dy,3369,,15,
66,92,Dy,3530.61,,4,
66,92,Dy,3547.77,,3,
66,92,Dy,3582.33,,2,
66,92,Dy,3612.9,,15,
66,92,Dy,3699.9,,16,
66,92,Dy,3781.3,,18,
66,92,Dy,3877,,16,
66,92,Dy,3903.7,,17,
66,92,Dy,4157.6,,17,
66,92,Dy,4243.3,,18,
66,92,Dy,4407.1,,20,
66,92,Dy,4455.7,,18,
66,92,Dy,4490.9,,19,
66,92,Dy,4768.9,,19,
66,92,Dy,4839.1,,20,
66,92,Dy,5085.2,,22,
66,92,Dy,5097.6,,20,
66,92,Dy,5127.7,,21,
66,92,Dy,5439.3,,21,
66,92,Dy,5483.7,,22,
66,92,Dy,5794.2,,22,
66,92,Dy,5811.3,,23,
66,92,Dy,5819.9,,24,
66,92,Dy,6160.9,,23,
66,92,Dy,6178.4,,24,
66,92,Dy,6519.2,,24,
66,92,Dy,6542.8,,25,
66,92,Dy,6612.5,,26,
66,92,Dy,6924,,26,
66,92,Dy,7322.8,,27,
66,92,Dy,7456.2,,28,
66,92,Dy,7720,,28,
66,92,Dy,8150,,29,
66,92,Dy,8354.2,,30,
66,92,Dy,8565,,30,
66,92,Dy,9023,,31,
66,92,Dy,9299.2,,32,
66,92,Dy,9458,,32,
66,92,Dy,9944,,33,
66,92,Dy,10294,,34,
66,92,Dy,10398,,34,
66,92,Dy,10913,,35,
66,92,Dy,11331,,36,
66,92,Dy,11391,,36,
66,92,Dy,11933,,37,
66,92,Dy,12416,,38,
66,92,Dy,12435,,38,
66,92,Dy,13004,,39,
66,92,Dy,13534,,40,
66,92,Dy,13544,,40,
66,92,Dy,14135,,41,
66,92,Dy,14718,,42,
66,92,Dy,15330,,43,
66,92,Dy,15940,,44,
65,94,Tb,0,,1.5,3
65,94,Tb,57.9964,,2.5,5
65,94,Tb,137.5055,,3.5,7
65,94,Tb,241.15,,4.5,9
65,94,Tb,348.2832,,2.5,5
65,94,Tb,362.05,,5.5,11
65,94,Tb,363.5449,,2.5,5
65,94,Tb,388.4,,3.5,7
65,94,Tb,428.2,,3.5,7
65,94,Tb,454.6,,4.5,9
65,94,Tb,510.4,,6.5,13
65,94,Tb,532,,4.5,9
65,94,Tb,545.1,,5.5,11
65,94,Tb,547.6,,3.5,7
65,94,Tb,580.808,,0.5,1
65,94,Tb,617.621,,1.5,3
65,94,Tb,668.91,,7.5,15
65,94,Tb,674.235,,2.5,5
65,94,Tb,677.9,,4.5,9
65,94,Tb,761.3,,3.5,7
65,94,Tb,777.1,,3.5,7
65,94,Tb,799,,7.5,15
65,94,Tb,822.2,,5.5,11
65,94,Tb,854.962,,0.5,1
65,94,Tb,857.3,,4.5,9
65,94,Tb,859.98,,8.5,17
65,94,Tb,891.25,,2.5,5
65,94,Tb,946,,0.5,1
65,94,Tb,971,,0.5,1
65,94,Tb,978,,1.5,3
65,94,Tb,1008.6,,5.5,11
65,94,Tb,1018,,2.5,5
65,94,Tb,1049,,3.5,7
65,94,Tb,1052.32,,9.5,19
65,94,Tb,1099,,2.5,5
65,94,Tb,1102.5,,3.5,7
65,94,Tb,1156,,0.5,1
65,94,Tb,1218,,1.5,3
65,94,Tb,1282.56,,10.5,21
65,94,Tb,1392,,3.5,7
65,94,Tb,1505.18,,11.5,23
65,94,Tb,1769.61,,12.5,25
65,94,Tb,2019.4,,13.5,27
65,94,Tb,2311.51,,14.5,29
65,94,Tb,2583,,15.5,31
65,94,Tb,2893.1,,16.5,33
65,94,Tb,3179.2,,17.5,35
65,94,Tb,3498.1,,18.5,37
65,94,Tb,3794,,19.5,39
66,94,Dy,0,,0,
66,94,Dy,86.7878,,2,
66,94,Dy,283.8221,,4,
66,94,Dy,581.062,,6,
66,94,Dy,966.169,,2,
66,94,Dy,966.85,,8,
66,94,Dy,1049.101,,3,
66,94,Dy,1155.841,,4,
66,94,Dy,1264.7474,,2,
66,94,Dy,1279.941,,0,
66,94,Dy,1285.602,,1,
66,94,Dy,1286.711,,3,
66,94,Dy,1288.663,,5,
66,94,Dy,1349.756,,2,
66,94,Dy,1358.67,,2,
66,94,Dy,1386.458,,4,
66,94,Dy,1398.964,,3,
66,94,Dy,1408.47,,5,
66,94,Dy,1428.03,,10,
66,94,Dy,1438.543,,6,
66,94,Dy,1456.75,,0,
66,94,Dy,1489.499,,1,
66,94,Dy,1518.417,,2,
66,94,Dy,1522.33,,4,
66,94,Dy,1535.148,,4,
66,94,Dy,1556.59,,1,
66,94,Dy,1586.742,,5,
66,94,Dy,1594.37,,6,
66,94,Dy,1603.78,,4,
66,94,Dy,1606.84,,6,
66,94,Dy,1607.86,,4,
66,94,Dy,1613.98,,7,
66,94,Dy,1617.27,,7,
66,94,Dy,1643.26,,3,
66,94,Dy,1650.873,,4,
66,94,Dy,1651.95,,4,
66,94,Dy,1654.99,,3,
66,94,Dy,1694.357,,4,
66,94,Dy,1708.14,,0,
66,94,Dy,1720.52,,6,
66,94,Dy,1756.917,,2,
66,94,Dy,1784.685,,4,
66,94,Dy,1787.78,,6,
66,94,Dy,1800.26,,8,
66,94,Dy,1802.215,,5,
66,94,Dy,1804.666,,1,
66,94,Dy,1860.18,,5,
66,94,Dy,1869.51,,2,
66,94,Dy,1882.13,,8,
66,94,Dy,1897.93,,7,
66,94,Dy,1900.95,,9,
66,94,Dy,1903.201,,3,
66,94,Dy,1929.167,,6,
66,94,Dy,1950.49,,1,
66,94,Dy,1952.31,,0,
66,94,Dy,1954.4,,6,
66,94,Dy,1978.2,,8,
66,94,Dy,2009.527,,1,
66,94,Dy,2012.85,,2,
66,94,Dy,2021.87,,9,
66,94,Dy,2043.7,,7,
66,94,Dy,2049.5,,2,
66,94,Dy,2068.08,,1,
66,94,Dy,2074.04,,7,
66,94,Dy,2077.36,,3,
66,94,Dy,2084.807,,1,
66,94,Dy,2088.84,,1,
66,94,Dy,2090.87,,2,
66,94,Dy,2096.889,,4,
66,94,Dy,2112.46,,8,
66,94,Dy,2126.36,,3,
66,94,Dy,2130.578,,3,
66,94,Dy,2138.2,,2,
66,94,Dy,2140.15,,3,
66,94,Dy,2141.67,,2,
66,94,Dy,2143.73,,4,
66,94,Dy,2149.84,,1,
66,94,Dy,2187,,4,
66,94,Dy,2194.43,,5,
66,94,Dy,2200.82,,2,
66,94,Dy,2208.49,,4,
66,94,Dy,2208.79,,2,
66,94,Dy,2221.56,,10,
66,94,Dy,2230.52,,2,
66,94,Dy,2241.93,,10,
66,94,Dy,2244.93,,2,
66,94,Dy,2255.67,,1,
66,94,Dy,2263.39,,9,
66,94,Dy,2264.39,,11,
66,94,Dy,2265.1,,10,
66,94,Dy,2266.98,,3,
66,94,Dy,2271.245,,2,
66,94,Dy,2287.8,,8,
66,94,Dy,2297.48,,2,
66,94,Dy,2309.9,,2,
66,94,Dy,2323.08,,1,
66,94,Dy,2325.24,,1,
66,94,Dy,2327.7,,2,
66,94,Dy,2354.624,,2,
66,94,Dy,2367.46,,2,
66,94,Dy,2372.3,,6,
66,94,Dy,2383.69,,6,
66,94,Dy,2386.88,,2,
66,94,Dy,2393.54,,2,
66,94,Dy,2396.92,,1,
66,94,Dy,2450.25,,1,
66,94,Dy,2469.51,,3,
66,94,Dy,2474.97,,2,
66,94,Dy,2485.89,,11,
66,94,Dy,2503.79,,1,
66,94,Dy,2513.8,,14,
66,94,Dy,2520.08,,10,
66,94,Dy,2523.8,,3,
66,94,Dy,2556.72,,5,
66,94,Dy,2560.02,,2,
66,94,Dy,2572.4,,3,
66,94,Dy,2574.37,,1,
